score_lr,score_diff_of_means
0.032576,0.392214
0.008001,0.363871
0.025720,0.387100
0.062766,0.409018
0.030093,0.389393
0.007638,0.343212
0.016471,0.373250
0.031672,0.392070
0.027029,0.387832
0.023574,0.391441
0.010364,0.366541
0.013076,0.375200
0.024785,0.388069
0.053587,0.406581
0.002580,0.335191
0.022308,0.384304
0.034478,0.399451
0.015893,0.375198
0.022932,0.390858
0.029438,0.390434
0.014616,0.368059
0.034205,0.394072
0.024866,0.384126
0.036899,0.402232
0.035940,0.394299
0.024570,0.387606
0.015991,0.374740
0.015963,0.379068
0.041535,0.400214
0.014057,0.370033
0.016793,0.381949
0.024994,0.384164
0.039532,0.397943
0.051250,0.404920
0.062259,0.409804
0.017401,0.378819
0.043984,0.402834
0.001681,0.327481
0.034687,0.392838
0.018219,0.376502
0.028742,0.388623
0.042952,0.400939
0.035444,0.395657
0.023931,0.385985
0.045417,0.401169
0.030997,0.397450
0.045192,0.403668
0.010767,0.364557
0.013987,0.373978
0.032652,0.396552
0.034824,0.395338
0.033619,0.396539
0.017679,0.383654
0.019733,0.380355
0.006720,0.352039
0.020322,0.382900
0.025238,0.389773
0.045878,0.403940
0.023717,0.378813
0.042731,0.400343
0.018096,0.371735
0.035476,0.396718
0.019339,0.385740
0.014917,0.381168
0.027478,0.388732
0.018888,0.377599
0.032062,0.390726
0.062197,0.405814
0.023207,0.386868
0.009715,0.356413
0.031107,0.389913
0.113272,0.429561
0.010086,0.365489
0.028004,0.386973
0.050748,0.413038
0.021928,0.386596
0.033346,0.391364
0.029583,0.391591
0.017763,0.381419
0.053852,0.409501
0.028829,0.394961
0.048742,0.401405
0.020288,0.381998
0.025276,0.386024
0.009520,0.363406
0.019386,0.377888
0.022269,0.385833
0.068782,0.415690
0.050110,0.400968
0.022968,0.386705
0.040878,0.398925
0.022450,0.384620
0.029046,0.389884
0.002168,0.335918
0.111989,0.434577
0.030301,0.385275
0.032892,0.394365
0.012084,0.370082
0.022193,0.381875
0.170036,0.439973
0.013680,0.370429
0.013204,0.374420
0.009891,0.371687
0.016136,0.376690
0.025563,0.386098
0.024784,0.386555
0.038895,0.401985
0.012506,0.371660
0.017568,0.375979
0.023883,0.388538
0.033374,0.396808
0.037670,0.393299
0.035382,0.393333
0.030237,0.394873
0.030187,0.390774
0.028926,0.390312
0.029166,0.390358
0.034944,0.396157
0.024753,0.384914
0.051441,0.407595
0.026790,0.387657
0.023347,0.381704
0.017442,0.379569
0.033369,0.392757
0.033970,0.391382
0.095883,0.428363
0.021526,0.382991
0.021738,0.382183
0.028425,0.391440
0.027850,0.388041
0.010791,0.366599
0.010676,0.365851
0.017093,0.379815
0.017813,0.378683
0.039468,0.400897
0.154082,0.442580
0.035315,0.397298
0.052609,0.404913
0.029127,0.396451
0.034626,0.392928
0.044893,0.402781
0.017595,0.376465
0.009654,0.362211
0.040451,0.397937
0.021392,0.377422
0.057302,0.407553
0.071287,0.419692
0.049038,0.403860
0.023123,0.386297
0.026695,0.389042
0.022350,0.382055
0.014244,0.372021
0.009944,0.362538
0.022255,0.380791
0.042952,0.399018
0.012817,0.364907
0.018133,0.381694
0.022884,0.378603
0.034950,0.394747
0.036793,0.394754
0.014510,0.372471
0.020001,0.377888
0.020252,0.384863
0.041783,0.402173
0.039013,0.399016
0.092715,0.424696
0.028234,0.391147
0.022994,0.382934
0.093867,0.421511
0.011582,0.371466
0.024188,0.381747
0.021978,0.379020
0.015973,0.375201
0.039108,0.398633
0.028116,0.394332
0.040647,0.396566
0.040279,0.396994
0.023063,0.381115
0.045840,0.409204
0.032358,0.395125
0.013036,0.367706
0.025929,0.379972
0.013238,0.370406
0.015924,0.374676
0.010994,0.362070
0.081958,0.416962
0.028661,0.391250
0.026142,0.388806
0.010715,0.360020
0.027837,0.389060
0.020745,0.379869
0.024330,0.384133
0.066055,0.413547
0.007594,0.362971
0.033094,0.401501
0.030421,0.390136
0.018165,0.383412
0.032004,0.393586
0.045506,0.404123
0.014827,0.376659
0.048882,0.402658
0.043829,0.402470
0.034912,0.396801
0.014309,0.372387
0.019267,0.388948
0.026846,0.387760
0.036193,0.394412
0.008972,0.362432
0.049155,0.406213
0.025444,0.388171
0.028497,0.391952
0.022182,0.382858
0.015024,0.369138
0.039026,0.399252
0.009141,0.362877
0.017128,0.374261
0.021334,0.381135
0.012059,0.371044
0.019348,0.380125
0.019248,0.379861
0.035802,0.396023
0.034656,0.392801
0.027601,0.389625
0.033094,0.395432
0.059696,0.416469
0.041418,0.405796
0.010962,0.368868
0.032190,0.404223
0.013216,0.367604
0.016830,0.376061
0.038419,0.396149
0.022846,0.379882
0.015566,0.372052
0.039789,0.400363
0.015565,0.395853
0.007167,0.357430
0.012799,0.368970
0.030335,0.390033
0.011716,0.369822
0.032079,0.389600
0.011163,0.368359
0.019743,0.380489
0.020047,0.381753
0.020895,0.382364
0.017972,0.379232
0.025762,0.392720
0.069408,0.417198
0.018193,0.377138
0.045916,0.402797
0.024486,0.387067
0.034569,0.401616
0.028613,0.395751
0.016162,0.371275
0.017996,0.380109
0.035011,0.395569
0.018057,0.376520
0.038854,0.400978
0.011530,0.372432
0.028384,0.391508
0.029235,0.385591
0.031132,0.392020
0.034351,0.396292
0.009343,0.358630
0.014753,0.370841
0.027578,0.384301
0.024867,0.384308
0.037668,0.398504
0.054537,0.405782
0.018887,0.369879
0.027678,0.392690
0.060000,0.406164
0.173863,0.446693
0.034610,0.395126
0.027544,0.391334
0.005867,0.349791
0.013762,0.368593
0.033490,0.394878
0.052046,0.407106
0.032496,0.394241
0.038555,0.395505
0.031487,0.389968
0.022901,0.378270
0.050102,0.402640
0.055104,0.405858
0.032603,0.388225
0.023731,0.383017
0.097639,0.425465
0.053603,0.405012
0.021303,0.380121
0.040151,0.399430
0.048044,0.398590
0.023704,0.386619
0.009131,0.361610
0.011336,0.362940
0.022529,0.379225
0.017192,0.379776
0.009234,0.366278
0.015630,0.365074
0.038615,0.395841
0.017801,0.372261
0.036570,0.389333
0.024168,0.384493
0.024566,0.384152
0.013623,0.379080
0.013140,0.374573
0.020536,0.388716
0.006434,0.358564
0.011131,0.371308
0.013217,0.371700
0.026840,0.390220
0.031264,0.391874
0.009480,0.357227
0.045308,0.400461
0.036448,0.400508
0.063126,0.409924
0.008271,0.358621
0.065690,0.411590
0.034861,0.400676
0.113086,0.437436
0.019366,0.380937
0.012573,0.372393
0.034199,0.394960
0.026364,0.384990
0.024380,0.388978
0.014635,0.369788
0.015299,0.375020
0.021081,0.388339
0.019189,0.378314
0.045089,0.405294
0.043574,0.402463
0.026679,0.377735
0.046628,0.401383
0.029813,0.389155
0.025217,0.388579
0.029733,0.391408
0.024913,0.387658
0.034498,0.393809
0.048759,0.397944
0.020699,0.385480
0.024575,0.386137
0.024984,0.386056
0.065226,0.410006
0.022226,0.387268
0.027397,0.398979
0.009311,0.361732
0.008462,0.358099
0.003152,0.347215
0.006888,0.354440
0.018316,0.380075
0.037177,0.403614
0.018688,0.384807
0.013515,0.372937
0.026185,0.390903
0.012623,0.371161
0.062052,0.410817
0.019799,0.377432
0.022544,0.382962
0.009424,0.365693
0.016612,0.375833
0.116055,0.432320
0.044270,0.402510
0.027587,0.387364
0.023554,0.383839
0.049288,0.401820
0.040752,0.396799
0.024674,0.378015
0.033580,0.389419
0.047772,0.403618
0.023128,0.382538
0.057759,0.409766
0.020810,0.385725
0.032447,0.397711
0.018635,0.389369
0.027393,0.379506
0.005143,0.348404
0.021956,0.376147
0.027603,0.388631
0.052944,0.403228
0.045156,0.401616
0.037971,0.396259
0.021130,0.381760
0.400640,0.476551
0.030277,0.393583
0.029177,0.393483
0.028140,0.401817
0.023858,0.384674
0.028691,0.388840
0.037534,0.399025
0.045231,0.401179
0.016315,0.382172
0.018636,0.381982
0.017109,0.371622
0.010633,0.368097
0.008369,0.354614
0.013657,0.369894
0.012523,0.368456
0.010956,0.361938
0.044877,0.406643
0.025800,0.385332
0.052589,0.405962
0.025228,0.385859
0.006169,0.349326
0.014274,0.361481
0.048213,0.404494
0.025430,0.384637
0.007180,0.357982
0.218523,0.449873
0.034499,0.395015
0.097699,0.421464
0.015832,0.374400
0.030152,0.388743
0.046794,0.401561
0.045866,0.400228
0.038458,0.394217
0.029503,0.385209
0.062091,0.410585
0.031880,0.393262
0.038836,0.391311
0.012257,0.357919
0.017455,0.380099
0.025926,0.390466
0.010003,0.365820
0.032931,0.390910
0.011183,0.374848
0.042087,0.401425
0.023664,0.382023
0.021762,0.379924
0.026973,0.385910
0.029719,0.390918
0.045173,0.401358
0.046860,0.406267
0.025907,0.386743
0.025884,0.387462
0.026956,0.393936
0.007450,0.362326
0.035791,0.396351
0.022545,0.380718
0.033387,0.391436
0.028830,0.388563
0.020281,0.393366
0.051638,0.405803
0.019736,0.383942
0.122537,0.435490
0.070394,0.412463
0.017462,0.366988
0.027269,0.388229
0.016503,0.379544
0.012646,0.366424
0.022300,0.385908
0.022827,0.381593
0.008939,0.361535
0.019978,0.382883
0.030708,0.394158
0.029425,0.397001
0.027965,0.389947
0.022796,0.391410
0.035351,0.396298
0.045348,0.401923
0.032715,0.395986
0.002421,0.329383
0.008168,0.361150
0.130304,0.438370
0.045711,0.419627
0.022696,0.388396
0.031571,0.395327
0.010057,0.367045
0.031328,0.394544
0.008915,0.359397
0.009768,0.363672
0.045465,0.412987
0.066999,0.412833
0.104156,0.438031
0.006795,0.356336
0.036101,0.400327
0.007122,0.361281
0.015367,0.379794
0.009016,0.365576
0.019223,0.380684
0.010027,0.367286
0.009614,0.364065
0.021916,0.383108
0.010593,0.363823
0.015561,0.386588
0.037801,0.397404
0.047871,0.400974
0.033403,0.393925
0.023272,0.383489
0.027715,0.387597
0.022928,0.383161
0.043058,0.400282
0.049929,0.404444
0.014525,0.374203
0.041817,0.401924
0.004006,0.344334
0.033404,0.396171
0.009767,0.359276
0.021368,0.379860
0.021178,0.380270
0.033486,0.397958
0.006581,0.349513
0.012224,0.365557
0.038079,0.399908
0.010910,0.371082
0.005153,0.350813
0.020595,0.380818
0.052837,0.405867
0.072516,0.413380
0.007803,0.370671
0.073771,0.413992
0.026212,0.391954
0.036565,0.402123
0.019207,0.381602
0.032434,0.390749
0.018590,0.380806
0.046288,0.400497
0.017316,0.378986
0.018502,0.382379
0.033457,0.391341
0.029641,0.388887
0.042790,0.397431
0.018170,0.376215
0.021585,0.383827
0.041119,0.411860
0.025866,0.386692
0.029728,0.391726
0.096193,0.427624
0.017297,0.375948
0.091186,0.419136
0.032414,0.396399
0.030328,0.391500
0.028784,0.388570
0.019560,0.380271
0.011988,0.362156
0.027485,0.386987
0.018536,0.376849
0.017129,0.375925
0.023246,0.388692
0.048364,0.399534
0.028079,0.391401
0.011236,0.379601
0.032689,0.393114
0.022506,0.384653
0.211246,0.450431
0.031477,0.393711
0.015567,0.373489
0.006781,0.358631
0.056263,0.407342
0.011927,0.374714
0.009976,0.368224
0.034325,0.394856
0.006518,0.353230
0.074290,0.410314
0.008895,0.364958
0.021160,0.378889
0.011512,0.374022
0.011198,0.365358
0.043135,0.399286
0.013495,0.375496
0.009931,0.375265
0.006356,0.350353
0.042647,0.400130
0.119351,0.444995
0.021270,0.380434
0.036289,0.398123
0.065619,0.418150
0.021244,0.389884
0.025990,0.395810
0.015949,0.372229
0.107687,0.433671
0.020852,0.381135
0.016664,0.375129
0.055237,0.408406
0.020176,0.379861
0.050463,0.405895
0.017566,0.376477
0.041747,0.394959
0.023602,0.379560
0.009481,0.360471
0.013187,0.368080
0.026631,0.388687
0.054680,0.405764
0.021471,0.384857
0.036164,0.395065
0.018746,0.379646
0.017650,0.376526
0.018945,0.376164
0.030220,0.396863
0.021428,0.381944
0.020722,0.386758
0.087899,0.417710
0.043277,0.388338
0.021956,0.383585
0.029580,0.389582
0.055467,0.411764
0.028851,0.384332
0.021075,0.382389
0.014603,0.376081
0.035349,0.394389
0.012782,0.369094
0.064572,0.415824
0.026113,0.382854
0.017062,0.377249
0.016795,0.375458
0.026747,0.389129
0.012103,0.370502
0.026349,0.390610
0.053848,0.404475
0.007081,0.372634
0.010286,0.367564
0.013286,0.371902
0.050042,0.404073
0.008883,0.360079
0.023362,0.383993
0.007325,0.343397
0.019552,0.376084
0.060072,0.412123
0.033051,0.394983
0.015400,0.370816
0.013547,0.372564
0.482177,0.483515
0.022731,0.382346
0.003192,0.327492
0.022516,0.381877
0.048595,0.401303
0.034117,0.393286
0.005139,0.341578
0.002928,0.344900
0.022536,0.381201
0.032612,0.399798
0.022669,0.382033
0.022717,0.381461
0.053484,0.406886
0.023446,0.383067
0.038528,0.396121
0.017757,0.376130
0.016931,0.376057
0.029551,0.389379
0.026555,0.387481
0.094663,0.422057
0.016337,0.381116
0.048802,0.409959
0.039058,0.395106
0.012811,0.373325
0.044153,0.409426
0.058218,0.409876
0.016962,0.376848
0.031394,0.401426
0.038140,0.403323
0.031210,0.389133
0.012348,0.370830
0.025710,0.383110
0.004188,0.358954
0.075524,0.412780
0.008202,0.364982
0.012260,0.371801
0.048968,0.405879
0.031696,0.392978
0.046562,0.404108
0.054389,0.404639
0.042859,0.400952
0.023786,0.386298
0.014252,0.371553
0.030703,0.393127
0.063537,0.413896
0.075949,0.409136
0.024036,0.380486
0.009790,0.349985
0.028568,0.389755
0.024575,0.393138
0.014745,0.371984
0.019885,0.383890
0.011497,0.370327
0.039978,0.399607
0.042035,0.398742
0.032423,0.394605
0.026574,0.386619
0.020158,0.382123
0.025438,0.385801
0.020261,0.383326
0.030589,0.390079
0.026487,0.387750
0.080506,0.421995
0.041170,0.395968
0.028270,0.392176
0.033410,0.392104
0.011161,0.374936
0.057852,0.408969
0.008534,0.370413
0.010237,0.367841
0.039728,0.399587
0.017178,0.371184
0.036855,0.395446
0.025192,0.382401
0.014898,0.374308
0.014767,0.373790
0.021759,0.383456
0.027385,0.394932
0.006272,0.357865
0.020811,0.373747
0.019948,0.380365
0.029683,0.390482
0.023892,0.383273
0.035444,0.396329
0.020220,0.378999
0.026198,0.387938
0.030782,0.386150
0.012151,0.366184
0.021290,0.383982
0.050307,0.406758
0.040485,0.399004
0.010871,0.369437
0.020063,0.379706
0.027647,0.380365
0.051259,0.405692
0.035063,0.384413
0.018311,0.377015
0.023766,0.388238
0.040553,0.396542
0.010100,0.364577
0.021525,0.381683
0.027146,0.387168
0.064923,0.410272
0.042742,0.398749
0.066532,0.409409
0.008505,0.356179
0.011492,0.368905
0.075592,0.414563
0.026005,0.392525
0.049295,0.406627
0.022575,0.384358
0.016280,0.370060
0.016741,0.372758
0.036491,0.402066
0.182595,0.447250
0.022954,0.387838
0.020998,0.392431
0.039731,0.395274
0.046786,0.399555
0.020038,0.385855
0.038374,0.397629
0.011421,0.377681
0.015352,0.372300
0.010184,0.363467
0.028341,0.395770
0.024545,0.385254
0.015327,0.378360
0.051534,0.406111
0.030547,0.393196
0.020391,0.380344
0.056299,0.415121
0.012244,0.382410
0.011859,0.374822
0.021331,0.379291
0.032926,0.392336
0.018673,0.378323
0.022418,0.384855
0.010980,0.369733
0.013678,0.375150
0.016704,0.373260
0.013366,0.358945
0.014363,0.369811
0.006376,0.350496
0.018690,0.378986
0.026685,0.388391
0.018289,0.374936
0.025748,0.389219
0.023171,0.377198
0.023637,0.386078
0.052203,0.403612
0.041780,0.399348
0.012198,0.365640
0.026958,0.391528
0.047869,0.402615
0.008943,0.355371
0.013329,0.370573
0.075688,0.415973
0.051576,0.405315
0.035468,0.393867
0.018174,0.376568
0.009320,0.370006
0.012271,0.370930
0.029014,0.390034
0.021954,0.382561
0.026617,0.386517
0.018055,0.375265
0.024013,0.385861
0.017573,0.376725
0.027214,0.385957
0.020799,0.388489
0.025455,0.388357
0.032453,0.393813
0.014426,0.372859
0.030971,0.403878
0.235631,0.449519
0.061691,0.407752
0.009297,0.358820
0.035299,0.395380
0.028936,0.393266
0.014339,0.375315
0.041877,0.399667
0.065812,0.410406
0.010341,0.364949
0.044397,0.399881
0.009269,0.368643
0.046737,0.405012
0.044093,0.399473
0.014231,0.379260
0.046796,0.416876
0.010930,0.369387
0.018731,0.379923
0.054314,0.406745
0.005047,0.349306
0.088939,0.424961
0.006273,0.356246
0.059196,0.407423
0.025312,0.386601
0.026593,0.389100
0.004347,0.345211
0.015007,0.373309
0.073217,0.410384
0.026808,0.389000
0.018342,0.384501
0.012595,0.363899
0.007336,0.358739
0.030747,0.392947
0.026362,0.388174
0.023464,0.382375
0.021542,0.380332
0.015287,0.374844
0.011656,0.366694
0.027601,0.388207
0.018646,0.378610
0.011651,0.370128
0.007455,0.362643
0.023647,0.381667
0.052040,0.402290
0.004053,0.342648
0.007113,0.359116
0.043029,0.397433
0.003025,0.345719
0.006652,0.361095
0.021059,0.381860
0.011585,0.367761
0.026466,0.386852
0.011220,0.364960
0.016278,0.376428
0.037131,0.398853
0.020895,0.384362
0.020820,0.380493
0.038494,0.395814
0.009763,0.360411
0.007817,0.363911
0.019460,0.377990
0.029692,0.390293
0.037874,0.397222
0.029541,0.391184
0.026459,0.387642
0.031590,0.390373
0.011197,0.362917
0.013203,0.365694
0.041956,0.402411
0.282779,0.457600
0.034040,0.398286
0.064610,0.413548
0.028359,0.388986
0.020573,0.382143
0.018332,0.380051
0.022355,0.383495
0.031256,0.395281
0.003526,0.337143
0.020343,0.383430
0.062973,0.421309
0.017528,0.378378
0.012894,0.361720
0.031006,0.392338
0.063937,0.411169
0.038690,0.400655
0.051971,0.403745
0.025759,0.387409
0.045217,0.402141
0.039039,0.394739
0.037833,0.399070
0.009895,0.371238
0.027865,0.387511
0.007030,0.359757
0.052674,0.410181
0.045990,0.401468
0.024511,0.390951
0.015943,0.378599
0.025335,0.384458
0.009635,0.362671
0.025667,0.392095
0.057437,0.408377
0.023683,0.388699
0.036306,0.395705
0.007340,0.367019
0.035225,0.392342
0.037958,0.397210
0.018630,0.376191
0.025649,0.386938
0.030945,0.393929
0.015588,0.369059
0.025644,0.387184
0.014926,0.374794
0.032374,0.393326
0.027348,0.389411
0.009622,0.364870
0.048623,0.403221
0.035987,0.395413
0.014209,0.370238
0.074718,0.413736
0.027322,0.391493
0.057995,0.404207
0.033156,0.396022
0.017898,0.371274
0.021122,0.375879
0.044037,0.400527
0.010583,0.363833
0.050998,0.408091
0.077011,0.415846
0.083210,0.420486
0.029559,0.387980
0.011183,0.368428
0.012341,0.369851
0.023384,0.383623
0.097405,0.414853
0.024863,0.382405
0.005519,0.349387
0.192115,0.446446
0.018803,0.374021
0.029090,0.386906
0.008791,0.363132
0.024753,0.377537
0.018589,0.377776
0.022722,0.386109
0.008600,0.359210
0.035953,0.392885
0.014700,0.380279
0.048618,0.405311
0.006426,0.343448
0.009651,0.365512
0.023403,0.383254
0.023964,0.390669
0.044432,0.400708
0.082645,0.418479
0.041710,0.397809
0.012536,0.373214
0.385470,0.467472
0.062875,0.411137
0.011503,0.364921
0.028185,0.394012
0.028515,0.392246
0.015887,0.368546
0.017309,0.381250
0.007295,0.375043
0.037487,0.396689
0.081456,0.429840
0.083634,0.422070
0.019956,0.378503
0.042703,0.400094
0.017750,0.369323
0.014657,0.378120
0.024371,0.384235
0.029512,0.390589
0.042624,0.403411
0.043989,0.408192
0.015025,0.381870
0.035435,0.395010
0.006939,0.359413
0.140628,0.437481
0.040039,0.399448
